"어업별","품종별","행정구역별","판매형태별","항목","단위","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월",
"계","계","충청남도","계통","생산량:계","","5685.948","4807.838","8475.698","5293.062","4763.387","4144.456","1581.67","4981.531","6306.45","6438.314","10717.006","13261.152","9838.597","8797.951","9094.074","4735.999","4231.234","3438.44","3826.344","9014.367","14939.727","10377.063","13178.023","9550.648","5680.778","4090.874","6359.645","3660","4259.431","2927.422","1216.086","6033.576","14680.863","12830.512","11975.271","12622.886","11593.654","9387.053","11004.382","4836.588","3910.758","3816.349","1860.124","7803.187","11279.722","11204.646","9753.352","12862.464","8516.385","9644.57","11036.509","3969.457","4101.947","3975.278","1792.353","6834.09","12192.806","11757.651","9532.796","11275.783","7649.39","8925.07","15226.898","5528.774","4177.136","3856.575","2291.285","3961.046","6932.107","5835.06","9181.494","8636.01","9361.756","9666.281","7856.782","3241.285","5709.051","3397.33","2126.797","5715.427",
"계","계","충청남도","비계통","생산량:계","","4636.38202","4211.89109","2513.89628","2800.40801","4542.82901","6340.22701","1883.98598","1957.81943","3203.15876","3557.1553","2730.54909","3728.95802","7823.84208","7950.48325","4820.1345","2452.78543","3481.36725","6788.88071","1897.47236","2780.68343","9057.74105","2594.28256","3909.46906","8376.92871","5686.07781","4092.58793","6917.05636","2164.73999","7516.06508","8837.67776","2760.35396","2354.33473","4140.47775","3735.83068","5380.3232","6174.44006","6422.30217","4670.34073","2617.46117","1775.89179","5223.3243","11945.55184","3167.89245","5390.6074","4687.74435","6117.70605","3547.4477","4542.9988","4521.11816","4142.50652","2451.99659","3858.2021","9780.62633","7982.1394","2446.67448","2335.76971","4035.99856","3887.05492","6504.81757","5472.4219","4544.73601","5432.73769","2665.29183","4040.65223","14331.49389","6360.29288","2171.82535","2523.83863","4144.2022","3722.40764","3929.86916","3951.14006","3725.74653","2590.46327","3020.45332","2782.11891","16825.48561","5946.65937","1698.47959","1776.95109",
"계","계","전라북도","계","생산량:계","","5236.02526","5038.17633","5620.44543","6279.12864","2666.48863","2780.80393","4363.05649","3430.45203","6294.49895","5796.51505","5712.73132","9043.65452","9244.47339","9452.391","8722.91232","10032.62297","3771.48334","3741.61661","3687.13921","4095.67219","6286.26945","4202.1316","8226.93412","7742.36103","5026.09222","6549.08044","10609.5723","6282.7592","4454.1473","4398.64381","3717.65659","3180.73276","5570.06202","6833.0744","11815.2298","9388.53254","9683.97469","8579.77432","8803.19525","3968.54858","3800.19972","5128.77748","6583.29225","6574.95608","5479.07965","6421.45878","8310.7671","9330.01803","8609.35524","8504.30267","11681.02446","5723.29246","6099.8177","5366.49905","6103.5546","4848.80505","5120.06525","5323.1001","6406.5516","13403.482","8567.63541","8779.58934","15081.04735","5020.25404","4491.8557","4786.9145","4828.5636","7166.5363","8305.1635","7781.4263","5997.3402","7395.7128","8632.97681","8732.16564","12024.24541","4094.28861","3472.94724","2681.77954","3934.44192","6355.87623",
"계","계","전라북도","계통","생산량:계","","4323.316","4102","4861.764","4666.17","1076.031","1066.846","1211.356","1344.819","1409.794","1385.834","3351.322","5514.974","5369.163","5979.914","4206.781","5378.215","1161.569","1460.297","1477.288","1330.239","1632.474","1413.463","4190.289","6451.674","3822.093","3350.912","7857.263","4365.921","1425.042","1454.333","1242.54","632.728","1164.724","1473.834","5258.16","4589.153","4405.538","5245.468","3193.294","2327.284","1032.768","1450.134","1757.441","1155.432","946.692","1214.123","3375.807","6233.759","4771.168","5885.574","5039.505","2988.263","1080.068","1344.479","1736.647","1353.525","1186.59","1702.264","3331.46","7301.606","5377.585","4266.211","8055.403","2918.092","1138.664","1204.847","1304.15","1409.007","1686.029","2045.015","2467.585","5368.001","6848.658","6085.899","6885.742","2231.665","1227.033","970.624","1320.937","1445.793",
"계","계","전라북도","비계통","생산량:계","","912.70926","936.17633","758.68143","1612.95864","1590.45763","1713.95793","3151.70049","2085.63303","4884.70495","4410.68105","2361.40932","3528.68052","3875.31039","3472.477","4516.13132","4654.40797","2609.91434","2281.31961","2209.85121","2765.43319","4653.79545","2788.6686","4036.64512","1290.68703","1203.99922","3198.16844","2752.3093","1916.8382","3029.1053","2944.31081","2475.11659","2548.00476","4405.33802","5359.2404","6557.0698","4799.37954","5278.43669","3334.30632","5609.90125","1641.26458","2767.43172","3678.64348","4825.85125","5419.52408","4532.38765","5207.33578","4934.9601","3096.25903","3838.18724","2618.72867","6641.51946","2735.02946","5019.7497","4022.02005","4366.9076","3495.28005","3933.47525","3620.8361","3075.0916","6101.876","3190.05041","4513.37834","7025.64435","2102.16204","3353.1917","3582.0675","3524.4136","5757.5293","6619.1345","5736.4113","3529.7552","2027.7118","1784.31881","2646.26664","5138.50341","1862.62361","2245.91424","1711.15554","2613.50492","4910.08323",
"계","계","전라남도","계","생산량:계","","141709.29706","217539.33559","361355.41866","163216.11955","152546.61444","78970.65312","77945.88212","51825.38709","63686.29458","35792.96964","29387.93398","84204.87068","139958.03734","202847.94325","460300.2876","268905.11183","165937.93927","118799.34428","110405.49901","76671.43752","76414.64553","53750.88465","56342.80883","120493.2585","184311.69318","214515.76652","363820.91178","218970.67026","204185.09157","208295.58198","88510.63289","53650.50834","57112.87423","53428.67438","61936.17185","133432.43093","206237.7832","233461.00355","436624.34227","229065.43737","207344.08773","221562.6439","62688.06783","69836.76789","55230.31534","50608.49178","55023.85574","127149.63083","174300.43879","211466.25569","364990.63465","266490.45203","168548.03052","168076.27017","127630.30308","81554.58313","65338.39141","57607.00298","59448.27563","131522.39098","207772.58223","246919.2957","406352.28716","259453.51627","209180.48959","187179.32347","103935.96783","75544.19902","50901.60877","42986.25393","61966.2019","135789.72604","219876.91853","233891.6639","423497.28236","230523.87613","173522.82902","161451.2078","105364.2148","71440.6601",
"계","계","전라남도","계통","생산량:계","","55131.53","61006.749","94398.376","55443.155","12993.305","38938.951","20565.722","15594.255","23364.921","16356.654","17679.03","36956.76","60554.397","78553.847","101209.909","5987.111","18502.773","66956.485","16114.153","16124.653","29851.088","18182.269","27574.661","63822.869","85253.661","91410.308","112377.009","61976.718","21378.46","42377.189","23024.516","7211.69","17425.429","31272.639","38434.633","67798.589","95705.747","84789.728","110237.233","68242.977","15391.001","68221.641","25920.665","9718.224","12338.741","27075.158","25109.435","75014.998","71026.404","89718.844","97431.522","46711.124","10783.849","39053.873","18178.473","9643.94","17654.451","28719.737","40888.185","80661.591","90014.26","92858.112","117663.656","49023.814","19523.988","64041.696","7367.005","9998.973","15489.131","20243.606","35010.94","88630.557","113418.673","108764.97","109416.717","53392.375","18528.204","40492.826","14426.506","10629.522",
"계","계","전라남도","비계통","생산량:계","","86577.76706","156532.58659","266957.04266","107772.96455","139553.30944","40031.70212","57380.16012","36231.13209","40321.37358","19436.31564","11708.90398","47248.11068","79403.64034","124294.09625","359090.3786","262918.00083","147435.16627","51842.85928","94291.34601","60546.78452","46563.55753","35568.61565","28768.14783","56670.3895","99058.03218","123105.45852","251443.90278","156993.95226","182806.63157","165918.39298","65486.11689","46438.81834","39687.44523","22156.03538","23501.53885","65633.84193","110532.0362","148671.27555","326387.10927","160822.46037","191953.08673","153341.0029","36767.40283","60118.54389","42891.57434","23533.33378","29914.42074","52134.63283","103274.03479","121747.41169","267559.11265","219779.32803","157764.18152","129022.39717","109451.83008","71910.64313","47683.94041","28887.26598","18560.09063","50860.79998","117758.32223","154061.1837","288688.63116","210429.70227","189656.50159","123137.62747","96568.96283","65545.22602","35412.47777","22742.64793","26955.2619","47159.16904","106458.24553","125126.6939","314080.56536","177131.50113","154994.62502","120958.3818","90937.7088","60811.1381",
"계","계","경상북도","계","생산량:계","","12250.07609","5761.76309","6289.94271","8488.33465","8654.39195","6604.53621","4945.4483","6213.05334","7793.63348","12106.30473","16112.18857","20926.43577","14154.96446","8016.27548","9308.87743","9618.42425","8259.59778","8311.77412","5885.01117","4442.07636","7696.64188","10076.94977","14165.88813","14911.43042","7532.96673","4569.02713","6933.32413","9753.96442","7250.33309","7497.65082","5577.97016","6248.99346","10037.66758","13680.98605","9535.72654","9004.77925","11071.69656","6596.56419","7748.54436","9056.84361","7617.60992","7297.32603","4906.23259","6427.28064","7190.81462","7315.25181","8814.33586","11677.5576","7685.24322","6353.72793","6210.78192","10149.6904","7932.8444","8134.33087","5259.48566","4190.65747","5549.42746","9898.12081","9317.66708","11728.8973","7785.39623","4645.59553","7009.03975","9289.84396","6417.65734","7203.87049","5432.64833","3989.67082","10758.33538","18688.25772","8520.95089","9399.75067","6450.06428","5342.35885","7041.39653","11989.34223","12842.30871","11077.20135","9827.74188","7465.59508",
"계","계","경상북도","계통","생산량:계","","9822.054","3542.899","3176.543","5216.255","6047.003","3787.913","2897.924","5250.013","5934.313","9633.5","13564.603","18026.634","12274.139","6038.056","6331.044","6314.238","5447.131","5897.148","4353.195","3073.724","5035.069","7786.123","12140.148","13046.329","6031.239","3197.72","4517.185","4892.494","4487.778","5121.374","3251.129","4631.562","7946.043","11306.359","7634.833","7187.417","9104.968","5112.286","5038.956","4955.826","4478.238","4168.151","3050.868","4496.45","5863.5","5895.784","6908.276","9706.519","6303.943","4733.125","4408.616","5016.344","5692.445","5514.12","3527.286","3073.121","4652.367","8386.236","7614.573","9823.233","6556.327","3501.701","3695.444","4326.797","4068.231","4596.653","3619.829","2982.155","9030.386","16536.901","6651.321","7139.005","4734.728","3918.531","4212.326","6642.951","9863.09","5781.529","6567.603","3864.694",
"계","계","경상북도","비계통","생산량:계","","2428.02209","2218.86409","3113.39971","3272.07965","2607.38895","2816.62321","2047.5243","963.04034","1859.32048","2472.80473","2547.58557","2899.80177","1880.82546","1978.21948","2977.83343","3304.18625","2812.46678","2414.62612","1531.81617","1368.35236","2661.57288","2290.82677","2025.74013","1865.10142","1501.72773","1371.30713","2416.13913","4861.47042","2762.55509","2376.27682","2326.84116","1617.43146","2091.62458","2374.62705","1900.89354","1817.36225","1966.72856","1484.27819","2709.58836","4101.01761","3139.37192","3129.17503","1855.36459","1930.83064","1327.31462","1419.46781","1906.05986","1971.0386","1381.30022","1620.60293","1802.16592","5133.3464","2240.3994","2620.21087","1732.19966","1117.53647","897.06046","1511.88481","1703.09408","1905.6643","1229.06923","1143.89453","3313.59575","4963.04696","2349.42634","2607.21749","1812.81933","1007.51582","1727.94938","2151.35672","1869.62989","2260.74567","1715.33628","1423.82785","2829.07053","5346.39123","2979.21871","5295.67235","3260.13888","3600.90108",
"계","계","경상남도","계","생산량:계","","77588.6327","54634.34522","65854.36589","53746.05632","31770.17686","21046.59299","27402.35794","27881.76698","20319.41994","28845.32875","60785.51784","64263.48008","73707.55168","54743.93497","60193.29872","48678.06752","36340.21768","17326.35993","27904.05278","29033.44165","30017.15785","37643.21807","89013.0944","96454.46541","80947.98033","61437.67794","56165.07677","40941.26992","42047.87178","16142.4952","31125.43882","23430.56482","32585.674","44722.88149","68563.80287","90883.55315","96261.89201","63064.77643","54759.40278","46003.31362","37275.55917","14644.5185","21006.02706","25024.71749","18965.89544","33451.84885","81087.44323","92343.24858","81888.52002","64861.85458","47764.68182","52848.97059","37056.88156","19386.51841","33532.61306","23455.06203","22091.93902","35793.06935","89000.80601","89149.76475","70012.87852","56620.76834","64479.00851","53541.96148","28336.7692","15629.67429","34629.9574","28309.13177","18048.15539","32694.62082","75694.61985","78875.92228","73489.32628","60060.46144","59037.36259","43287.79827","27706.26847","13295.40008","15562.55345","21645.98577",
"계","계","경상남도","계통","생산량:계","","53263.153","33755.327","36996.439","24058.741","13677.152","10250.758","17954.152","20443.901","11122.367","20898.739","45559.227","45576.829","48291.605","29416.063","37378.216","9484.008","13903.017","10396.637","24905.899","25533.901","23144.055","22998.259","58046.359","61502.941","57246.087","37234.679","34013.52","17222.246","15135.308","7867.188","26127.929","19302.743","19456.341","27019.863","54345.987","51585.935","54973.82","34407.977","30490.128","18560.729","13261.075","7894.594","17540.256","18883.1","13105.048","21050.594","50510.508","53393.735","50067.382","38507.123","35612.544","20475.403","14202.606","9919.403","27301.632","18303.598","17758.565","24273.475","52163.658","46360.964","40478.849","34458.894","38475.432","20283.074","11202.064","9685.408","28272.523","22853.808","11428.82","21277.151","37859.918","41398.405","42430.674","36262.038","35067.93","16698.24","10184.25","7597.475","11171.071","17646.474",
